source_id,archive,path,size_bytes,crc32,sha256,extension,processed,notes
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5053-P600052.TextGrid,869221,78150d60,0d5d93e432289d1cf023bbff2ab2f5039b52db9bb9cf9a51f99c8dcbdddec1b1,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-P-G7002-P700444.TextGrid,1353706,1a0e2ea4,ca96dc73c73e57c6fba63cd2e8841019f4fda60f9b1ed57b23e8c75e426ce199,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500037.TextGrid,1391579,0df317d9,e186422894454b80aca449685d51dc0935f28dd378165d1353bdca5b9d1d59f5,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5083-P600080.TextGrid,1029595,52641684,27036c56f54c29ad10c071d7d4620dfdc23b3f12f1e888a7eea0f2493fcdbf59,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500063.TextGrid,1493659,d3799437,c70cf6464eeba9190f3fa7de05e9bd084dc0597bc09d54776d1db0c149f57c24,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P580023.TextGrid,1555469,148b2048,40effc4e79619c892c697a729038c3540872c6a3aec496a2774fafb5a772d27e,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-P-G7165-P700926.TextGrid,1201699,736471db,bd580d9b836871a5d678fcad710975db8b504f1303f5208b9701671d708cb6f1,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6083-P608301.TextGrid,1093686,7f62c573,dbfc5a44efe9435d51e41e5d6077e62a3fe4517cf60cdb46d4af4c0a03dc6fc4,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500026.TextGrid,1513537,b8255286,e13486396ec87bff0adadc58c9067bd995e020ee444f06ebb31b415d8b301d43,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6031-P603102.TextGrid,1274847,797d13ad,296c0400bfdfed0198012d2663293adc7bed7db72c1a14deb0c38d87dfc17bd7,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6100-P610002.TextGrid,1224955,68b30b9f,d1b5743330e35e0bc5f8fe546e0b2fc0059cc846fbf79ec27b5af1c73012e7a0,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500051.TextGrid,1463621,6d8c715d,229ca06c2734f32a5294b22bc2a6dc106665787cd7c8b1f8abb0048aa87e54d4,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5035-P600034.TextGrid,802824,0d0fa36b,6d2f0eed455d36880f5196e6976278326412584dc403de0e2d0dedee38214b6a,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500002.TextGrid,1398736,86eff280,b5b763dcb566bfdac99042a5cef62473a783322299270699841249d389155de9,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500048.TextGrid,1491087,b481ee0a,8e11bd26706315b3392366ee674b8014f716a0bc6f28533120fa8478e860d551,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5026-P600021.TextGrid,390938,b09742bc,6677b3adf5c48315810a96fed4a3e323f54749da244d0834bcf466602f0cc240,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6012-P601201.TextGrid,1150773,c0005293,76abab6b2d3b3c3b18bbce074808bd7fa499c33924d7bad55a31da90c09d4d46,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P580009.TextGrid,1337361,d04820a4,e2a37dcf31eed8da6423a9452fcb005fcb927889284f09dbfafdee8f39bb4de3,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P580002.TextGrid,1436561,b4cd40f8,5070f9465566834738cef79e025a0aeb08de97ba5186cd8261fe40a3873d56d5,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5036-P600034.TextGrid,493599,bbfeadea,d5dab06743bdcdc6ba38b6a81193f04f053e0f38626e3ba54a03d3ac4089dfca,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500028.TextGrid,1443750,8d2a639d,618ff6e115689a6fd0c36f55a7506949b7bfb8552ae3c98920a0c1311c7421b0,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6043-P604301.TextGrid,1092265,0dc14f17,639e27a65059109a3fa23c945f79fe843ef7b3db7dd33fbbaa10d638b97f5128,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6047-P604702.TextGrid,1139932,42f4a7fc,1ea90a12bedfe1421c5b00930dc76c4b1b4ddcd83096f3c1ab4c8fb603df431a,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5025-P600022.TextGrid,909223,5dd7c217,49ecd42b003e0a2655d395c66aff332abc5f8e790b61d2e7f85ab705149e2a9b,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-P-G7001-P700192.TextGrid,1273696,16b0decb,ed53efcc3ee1207ae17831e94a4d9c499676f5c4eadb2d8ef54a40ddd93147be,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500054.TextGrid,1488438,4f332b57,16545162bd0d50d605f6fab7f920b44682e28490ecd5597b9c06af8d00470a85,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6103-P610302.TextGrid,1214717,9c3c20a7,60f53cb5ae8624353cc8da4aec7b4595cfb1f74155042e39dcce2ba51ddf707a,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P580051.TextGrid,1584680,2941fd3b,e35d31bfc6ab7146a3edce3b9af8198558a370aec41c920f93a0e54e816cbe40,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500016.TextGrid,1545778,d5f1a06f,5b2ce3d049f451d327a4daf4376697c0a6e8f10f679b116db271dc08f48eb9ce,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6007-P600702.TextGrid,956501,6e7320b8,2fb808de22a3fc8db3bb92c7b210877616703611f75791dcbc6707db842708f6,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5082-P600080.TextGrid,154760,e36d8f02,cc6a2a548afb47d0f8631bf33da7bd72ceb048c803dcc41b040116bec5d56b23,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5025-P600021.TextGrid,605670,cc5a3951,5d293c8d9542a446b388511f9be7daff5c0effb7d13a6434ee4fcb959602995f,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6060-P606001.TextGrid,1204797,49492df9,bccf15d1604eb4b434332e2c103bca5b8602ac7d60cf26937b69ef867c37fe81,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5043-P600044.TextGrid,445897,2cc26ac0,4200dee6941fb5e7e96a8ee9e31e090a680159e2de35a60f13d78b1c871cae8c,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500001.TextGrid,1559296,a984bbbf,777b409eb51fde7fe06fe1fa694c045efdf518f121045db55624f95ed389e54e,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500046.TextGrid,1355138,9cb2eeba,a2b562bf9c79cbbf2257fe7e88dbe8c379a4de3c9c6185b54b88927bf40db876,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6112-P611202.TextGrid,1154237,c0abea1b,d0a918ae063cca6291ecbcd7b688b9d57d1fa0b1ecac30938f9880eff7d48bb8,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-P-G7155-P700259.TextGrid,1216882,c81296f3,c75057b87fa4b1a6a375337731cbac3491755080e345c9b3946fc3d199478653,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/ROG-Art-TrainDevTest-split.tsv,1704,a258c4a8,da02a1f1eb6ea5b883ba5e550d12af55aa59f63fe652e8ca71ef7ecfc851fda5,.tsv,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5019-P600012_s.exs,357439,7deeea77,41481c247b49e495098727d4f901993542646161dbc68cc4b8c67741557237ff,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6083-P608301_s.exs,1269912,a462d276,e54c4ea8c928c624468dd613710f144ed79805cce5d085a20e16e8b71abc3276,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-P-G7001-P700192_s.exs,1240401,a5bd3361,d847ce3b1fa0bfb42583f90efdcbfac158024553261b321e22fb26fc358c6794,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500051_s.exs,1504354,e6d7d611,f44ed3648a05ee9bae06d053ebea5478a64899226778eb4e02ace2da7125feae,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5083-P600080_s.exs,1143087,84e52614,e6a5e6e91657a320945f36d3769bb3c1bb69d84a2015eff9440cfca4239c0281,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500063_s.exs,1678885,5a38091c,0eb8d12e0958fd14d84c6f2ea64540db5f5adca46be5ef8154b2a751bb514c43,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5014-P600007_s.exs,774459,e127abd9,5dc1365a7ba4f2eeb1f52da4fe83e0b9a8f036696efba94b65e22ac224e19a24,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5026-P600021_s.exs,470047,bfa2dcde,5acceb785557bda8e2d16ae506bf48fd3a0049a37758f2d52eef0690d366df45,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500016_s.exs,1502558,89c7205c,4711dcc1167ff2d39b754cf3b0b2554dcefad91e01ccb5a4db532fe3b3fa1c8a,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500021_s.exs,1481379,0d9109c2,9200b947919cc2cb584f2205cfe424ca2f5bfda703645740188a4f4a7c1c36ea,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5025-P600021_s.exs,680729,fe2a63cc,526e29068ca31b2e5b581201c864d5f84696418eab751236c6ebe6a6cb266ac4,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5082-P600080_s.exs,190679,669bf138,a641a5392f417892e1d2c7dc802f861424e93c2ad174876f06522b670f753cd1,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500048_s.exs,1536168,29ecba5b,8175f5598c121306477eb6c5e5848888563165b59bc6bd64a945e9c85948ae13,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-P-G7036-P701111_s.exs,1239200,33fad5d7,8ba8456a2375497039ea63119703d576c68b2e3d58ec770932bd151d11ce8453,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6100-P610002_s.exs,1375661,0df8d20f,c96d1312653c263ee36de7a9d12012f0734d26c9e81a7fa75e0e93bc1ce4e0c3,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6012-P601201_s.exs,1333287,b35a3271,ccd5a4219d2b501bf96eee68db343043d734fdf4cc3ff573191b5fc3c2633491,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P580041_s.exs,1433287,c168ea6a,2da6773bc76636018a98f4b38464b1a14bc5d3e929c85bd1053da49950e4e45a,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500037_s.exs,1432849,2c53f193,7ae226104985e5703aaaaa5a30adb5ac297c777038139834f23c6060d82a4e6d,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P580002_s.exs,1460744,b67fa184,77106627a4171592c12cd9e3b5eaed4c1825ccd5c2eee42987e4541fa77cd553,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5043-P600044_s.exs,529411,071bd5ac,47d0619839a3a0934f4b14f93f6818c5ffbe16503f36c338365a4cffcff06aae,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500014_s.exs,1391252,29295213,789c97f3b361922a36811abd12f91301ac0f289c919ddd0932af2a0e2e8dbb43,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5020-P600012_s.exs,1065510,7739ed24,24ddbf5a0474d21e0ff9fd61e29e856ab0c237569bfb59025358dc979e7d75b0,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500046_s.exs,1533491,d3ada448,a22f3686e34e060f8e9bc0046231ff5f127ff3aae78693713fc17883b5b08cb4,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5036-P600034_s.exs,599553,5174f44a,52ebffd863d96bb2965d791b8d77b39b637618896332169d65caac979a6bb5c8,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500026_s.exs,1606470,32f3f345,a908d2339a07b42cd9be05b5811c19f3e291ce0fbf15ad1c64e76de0d7807c7f,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500001_s.exs,1475520,b142fcf4,98cdb8f333fb8a2bcc66efbd17cecd5e536523514bac13d9ca10018738ddefef,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5044-P600044_s.exs,667265,88df4a36,5d9c26b54b4af1afcdd659dc9fe6187795d2ec537315e2fdbcf788e947f12a86,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P580047_s.exs,1433338,bdd58853,9b03a3a947de81d4d2cc0f5e240185147ebe72f08d662eed3e278653bd58993b,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6007-P600702_s.exs,1122935,ff0d73f8,9df3dd88bcabe187ce62c9e7f3283acec3b71ad43e895e76938d55627c510e2b,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5054-P600052_s.exs,982414,c173b5ec,3792bc2d3ff8aa0773b375bce4ac829ab488f1d9bc5c43d1ebeca72528ad95ce,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6001-P600102_s.exs,1254747,d66ecd4e,f8a7218b50defda5c1bed1b9b297437a8972f2d753362e28003b8a0f9e10fb91,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-P-G7155-P700259_s.exs,1212522,e86259b6,a1cb361113384112dc121455485b7d01ff9f3b7340f512209b8728ba1021ab74,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6047-P604702_s.exs,1238007,bbd19217,814edcba6b4029970c77643e1351030a1eee6adf3d4ae7fa3069b57a3ead1792,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P580051_s.exs,1532139,dbb624b4,cd92788fe17c98e28461c5ae04c85dec096eace5ddb7734736e82fb06418aa90,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6060-P606001_s.exs,1325553,09f5be40,94a6b66eb6b12e82112bf9d72bbc252fc887b37ade8600a74a9be83a79961354,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P580003_s.exs,1514545,1867263f,3aad26e734cbfb98ac5b121ace16664f3d2e8f3f32ff7de1fcbbbf80af81f9af,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500034_s.exs,1445577,4aeb34b0,43c95eeaca515e1b7ae0737bd0b49159e060dbc26fc03cac13cdda5b53c80447,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5053-P600052_s.exs,1065794,85ec0aef,406dd925acd271af8c5f711a345dd9f5257cb4200ca42b95705a6e7606a0be3c,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500002_s.exs,1192479,55beecf5,4be74d6f56630ee0b227d90e9917aa491330ae3a3f6d9809f837cb97878cb254,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P580023_s.exs,1664411,6611ce0d,dd5942a473ea14f6cc5ff01af39e0efaa563745f0d94168b976bcff4fe2c9429,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6116-P611601_s.exs,1369402,e423755d,8d85f68b21889cb8f20487aec6b99c925d0a822850fb69644cbc98aad608ac6d,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5097-P600096_s.exs,1404598,23fff16d,e32250bac1647a4854f82fbe7825be53986231eae41a8220546f1baa9759df7b,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-P-G7002-P700444_s.exs,1193255,1a42a0e6,cfded86103a18f24741244980829de3b8896b027c9a6cc4cc50b9a93a6d932ed,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P580009_s.exs,1516174,041f094e,b431ce45a551a6e33525ff27de7b94bae0acad2eecdd361f89605b4806141a73,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6043-P604301_s.exs,1343651,b0ca4fdb,a12751c17d26b594c75488a41d91d029d9abfc788dae3c7855eaa9a51a9f67c7,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-P-G7165-P700926_s.exs,1303245,084b1de1,deb72c85b6addd8a7c2588d4bee7eeafaa22efd6168a7403c319c3b725904545,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6112-P611202_s.exs,1261206,0430c4bb,aaae2f7e230c4e34d96ae4cf1411aae82eb27e927d41111f96cb6439334d352d,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500064_s.exs,1761782,0cc5d73e,569b75b69481f6f211dd175bfbf2ce21206115c2a3abfbaf5819854bd16b1695,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-P-G7065-P701064_s.exs,1248316,b53442be,4d31414718bd99204e978b87d0625206cf40395caf71dcd69b996e50e9710915,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5035-P600034_s.exs,944295,4a86055b,9c37076eb343beff71ef357c3ee3b783897c1634a396222749c58991f189f675,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500028_s.exs,1609056,4e8bcf02,448c3e8a2945de71cec2e6a49bfbc0601fcf81cceba60db2f86f99545e020eca,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5013-P600007_s.exs,940109,6211bcf0,837559d2aeb0127cedf96230be36c486213f065f0804b5a579dc5f7f410c3960,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500042_s.exs,1574606,e06d9f12,6622683383c60fff1c28b0d59f84764fd322949ce00a12c40d3d33853ca9cc7a,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6031-P603102_s.exs,1346716,d01e2fef,2fb9a49f5c299eb293b6fc859b47ff75f660f9eec84824e0feb54058e1573a9f,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G5025-P600022_s.exs,979493,a5a666ee,a98d3970d5e8f846c257990729cbbb06fb9d7325d6e708fe2b75b2e29c994436,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-N-G6103-P610302_s.exs,1351455,bf8b10b0,9fdccca114cb427ed09dab117e3bb249ee68dc08a674f20398b6aad66a3848df,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/EXS/Rog-Art-J-Gvecg-P500054_s.exs,1521504,64a5aaa8,c6104c07384e1c0a74985986196ad55ec60cb7629ec980ad448a19908b374fff,.exs,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-J-Gvecg-P500026-pog.txt,5323,e09469fb,1cfdfa4bd0a46df0d466d70d34d65ed7e611e8fc347167a0a03a8a5b24a99237,.txt,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-N-G6103-P610302-pog.txt,4340,c1ba8561,c0a44b2a34696e194bdff0cc3aab1279706f6e83676b2a6a1c2e07bae8c229b5,.txt,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-P-G7001-P700192-std.txt,4479,ba857c97,1334d56b21302b522a970d96a148259fb462ed1dc172fc1a9cf818298c071c7d,.txt,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-N-G5082-P600080-pog.txt,649,3cc8c568,e9ee0d2e3467749b741c17e2a1af202ed77a6ec6f317e8411b082441b54afe5c,.txt,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-N-G6116-P611601-pog.txt,4253,e05f3cec,b56eb9feb0570a5d27b46a6bb8d9790a191ac930fe2310cf702915fed8dc749e,.txt,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-N-G6112-P611202-pog.txt,4140,a614c5f9,fbaaf605c2f35a7199b956e638f8f1f9ce59be546c2aaf66f342abb12564eadd,.txt,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-N-G6007-P600702-std.txt,3458,40f92807,0c72cd3d55b65b6226c9c0e7a30171459fbbac2ef6d9eff2e5016a5de5c9d633,.txt,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-P-G7155-P700259-std.txt,4292,d6f71bc6,bb8049338360b268f4245eda2fe9afe91008757736f16dca6e4ae803b67f6252,.txt,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-J-Gvecg-P500034-pog.txt,5007,9eab25c8,3f14da379e375a5f37e98718c53c2e2c3adbb196c7126cd07bed889edfc50bb1,.txt,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-N-G6116-P611601-std.txt,4350,67e026e4,3bc8387e2ed5461cb728215e6fc5a5c0542cec589b6a7f47a87b5491162b27ed,.txt,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TXT/Rog-Art-J-Gvecg-P580009-std.txt,5197,2f110913,33b76142be8911af28aeaafd3412c7d19d2313d882a4ca9ee4c2c8eb439bd38c,.txt,NO,
