speaker,ipu,stimulus,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,voice_ons,voice_off,c1_rel,c2_rel
it08,ipu_67,Ripete 'copo' da sempre,258.889932,260.47649789667577,259.33654230694896,259.75178631200407,259.49059584240155,259.5862430566222,259.70396270489374,259.4651500330187,259.6410393069027,259.4306780025569,--undefined--
it08,ipu_68,Ha detto 'taco' sei volte,261.819932,263.4031995662119,262.22093847788756,262.649932,262.3460156041761,262.4913257950113,262.619932,262.3377593251994,262.52869868841213,262.32983625880075,262.5773421073226
it08,ipu_69,Scrivete 'teto' sul foglio,264.766351711923,266.5343792210748,265.3696649093147,265.750414396693,265.484943,265.5995860973451,265.6970726810699,265.4786885745744,265.6310660869061,265.46841231951225,265.67498410565395
it08,ipu_70,Scrivete 'checo' sul foglio,268.0227624782521,269.73591687263234,268.5708945905165,268.97732671099504,268.714943,268.8063338870596,268.9184668868593,268.709694390412,268.8415672065729,268.6534716792047,268.8934751921072
it08,ipu_71,Sentivo 'cuco' di nuovo,271.18322651263463,272.8001947446717,271.73871610291604,272.15993171938766,271.882186924247,271.9888703554931,272.084943,271.8573575227071,272.012538495072,271.8349041120652,272.0434067986363
it08,ipu_72,Sentivo 'cheto' di nuovo,274.17330521116344,275.75057723999635,274.7159192149151,275.13345609237825,274.844921,274.96055535897943,275.0764356377467,274.8425041367779,274.99125435020784,274.80441122595795,275.04916029355803
it08,ipu_73,Ha detto 'poco' sei volte,277.0102627379361,278.6548985051258,277.43883583242473,277.834966,277.5639129587132,277.68899008500176,277.784966,277.555226828099,277.7185750043257,277.5476726702517,277.7540468028011
it08,ipu_74,Scrivete 'cheto' sul foglio,279.8722015118794,281.5970080639962,280.4129761461268,280.79924374201784,280.544921,280.641057964653,280.7532595044118,280.5228575005713,280.68430584002886,280.4842656193559,280.72796031551655
it08,ipu_75,Ha detto 'pato' sei volte,282.739932,284.3884348560666,283.1578882050985,283.599932,283.299932,283.44299047825615,283.539932,283.2906628972069,283.4820373987222,283.2845727598841,283.52450895993013
it08,ipu_76,Ripete 'tupo' da sempre,285.84692624564235,287.4080825682756,286.33696845966006,286.704943,286.465724324957,286.564943,286.6441431668686,286.44749530532755,286.5947602312622,286.4352754925575,286.63175708377537
it08,ipu_77,Sentivo 'capo' di nuovo,288.6314575152293,289.899909,289.106014847324,289.484943,289.21637701757857,289.324943,289.4352619885835,289.2127453964164,289.3759695812751,289.1807016930146,--undefined--
it08,ipu_78,Ripete 'chito' da sempre,291.244966,292.8043545812037,291.67545738947575,292.1062245543421,291.8568330378405,291.9440328687851,292.0347206929675,291.83706829705903,291.9897263028125,291.7988634952853,292.0091563505897
it08,ipu_79,Scrivete 'capo' sul foglio,294.2491908326147,295.968276696997,294.78634179123344,295.194943,294.914943,295.02701332464056,295.12650225200133,294.89684540032107,295.0821469999887,294.8743117732541,--undefined--
it08,ipu_80,Ha detto 'pico' sei volte,297.079932,298.6440003179305,297.466540148209,297.869932,297.599932,297.70197969175945,297.819932,297.59185426649617,297.74348629937793,297.5860862403763,297.77022021702703
it08,ipu_81,Sentivo 'cuto' di nuovo,299.87539696390235,301.4499420075052,300.42126790561554,300.8276191178174,300.5607876351269,300.6671714288793,300.7735552226318,300.5258435594569,300.70442536123727,300.5164224420525,300.74696185068586
it08,ipu_82,Ha detto 'cuto' sei volte,302.7138528697723,304.3111509895046,303.1250791639059,303.514966,303.28203885960625,303.36575069731305,303.464966,303.26369711007965,303.4117109714426,303.21608142481824,303.44233339705704
it08,ipu_83,Scrivete 'pepo' sul foglio,305.73783757467373,307.5277702584178,306.279932,306.70924369139664,306.419932,306.529932,306.6290198469276,306.40888240785813,306.57627897731635,306.40031768575966,306.62014828110273
it08,ipu_84,Sentivo 'checo' di nuovo,308.8531590303549,310.40517812724823,309.36415003969023,309.78780332416045,309.51064575567716,309.609932,309.730251435737,309.5100194230596,309.65104515372747,309.45824928397343,309.7002337203199
it08,ipu_85,Scrivete 'chepo' sul foglio,311.6213521542083,313.4115768566247,312.1689670925404,312.589932,312.319932,312.3974306496153,312.5247424027944,312.30052755153605,312.4528607782797,312.269767306242,--undefined--
it08,ipu_86,Ripete 'papo' da sempre,314.6296327741239,316.16756200414596,315.044943,315.46821935997025,315.164943,315.304943,315.40717947830905,315.16179013427086,315.34939328946314,--undefined--,--undefined--
