speaker,ipu,stimulus,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,voice_ons,voice_off,c1_rel,c2_rel
it11,ipu_95,Ha detto 'peco' sei volte,281.3633438696129,282.6948413608122,281.709932,282.03153488043637,281.809932,281.89388179666156,281.9827827465994,281.8125447365533,281.9027597809949,281.7988295129295,--undefined--
it11,ipu_96,Scrivete 'toco' sul foglio,283.67802321165937,285.11337840595087,284.124943,284.4609251256285,284.22146611531196,284.32040426927506,284.4064374466343,284.2161214001958,284.3389588279414,284.2045768039372,284.3934479310504
it11,ipu_97,Ripete 'pato' da sempre,288.1863352105643,289.49738746180367,288.574943,288.894943,288.664943,288.7670591577392,288.834943,288.66627246182156,288.775187825207,288.6569085907534,288.81613656260697
it11,ipu_98,Scrivete 'tuco' sul foglio,290.5439711176019,292.005194976933,291.014943,291.35124909848946,291.1289967236448,291.20355881068946,291.295327533206,291.1269640195809,291.2430016607347,291.1096108682644,--undefined--
it11,ipu_99,Ripete 'pepo' da sempre,293.026061695605,294.3219314210497,293.389909,293.7315337499508,293.48633919447695,293.5723723718362,293.66127332177405,293.4845353187246,293.5886722341869,293.4772865361963,293.6361856353833
it11,ipu_100,Ha detto 'poco' sei volte,295.3410944975457,296.7045568928659,295.7024338424545,296.024943,295.7956364512604,295.8874051737769,295.974943,295.7908606584822,295.8897737275521,295.7783974388132,295.94618789322175
it11,ipu_101,Sentivo 'checo' di nuovo,297.632711611586,298.945154003577,298.07004692982883,298.394966,298.184966,298.25645214744054,298.344966,298.1834399162051,298.2612172318063,298.1376723876665,298.3201474506249
it11,ipu_102,Ha detto 'puto' sei volte,299.9067619480227,301.2287329137465,300.254921,300.564921,300.364921,300.434921,300.51216208055916,300.3633972714179,300.475575981457,300.3341014338287,300.48739302907734
it11,ipu_103,Scrivete 'checo' sul foglio,302.1316466670401,303.5478759746909,302.5661142127043,302.87,302.65,302.72,302.80844099559954,302.64829819925677,302.747750816297,302.62213465213125,302.7844512001839
it11,ipu_104,Ha detto 'chepo' sei volte,304.4409439238237,305.7645869852677,304.7918926048133,305.1,304.89,304.96,305.0407352408181,304.8896231872658,304.98988121319434,304.85123552124503,305.02785793923397
it11,ipu_105,Scrivete 'tupo' sul foglio,306.483845131475,307.9716081327837,306.96,307.2538420688402,307.04592855688867,307.1290939616693,307.21,307.04523766323257,307.1545917021307,307.0309873893079,307.16454520224096
it11,ipu_106,Scrivete 'tapo' sul foglio,308.9359974862308,310.3128063415768,309.354989,309.654989,309.43355602862505,309.514989,309.594989,309.42882866047603,309.529253712224,309.4146025125297,--undefined--
it11,ipu_107,Scrivete 'tuto' sul foglio,311.3906041299825,312.8254980970598,311.8336749933826,312.126187796404,311.934047033635,311.999955,312.069955,311.93110879723605,312.01753983846686,311.8973718594689,312.03952983195853
it11,ipu_108,Ripete 'poto' da sempre,313.938466723991,315.20734249518335,314.289932,314.5885702218063,314.379932,314.47187242361827,314.5462879693031,314.37656093056523,314.4787640753477,314.3635035531628,314.52567212353136
it11,ipu_109,Sentivo 'poto' di nuovo,316.37,317.6166157174571,316.77,317.09,316.8849174445545,316.9553878653932,317.0450774919152,316.87000678472856,316.97563074976995,316.8564891440409,317.0186075709914
it11,ipu_110,Sentivo 'paco' di nuovo,318.61,319.8905123755144,319.0212655478222,319.3500304642542,319.11,319.192957118593,319.3026230902354,319.10956310983676,319.2276099790947,319.10180246537664,--undefined--
