source_id,utterance_id,source_utterance_id,segment_index,label_original,interval_start_s,interval_end_s,interval_duration_s,endpoint_original_s
pavoque,pavoque::m0109,m0109,30,a,2.665000,2.765000,0.100000,2.765000
pavoque,pavoque::m0109,m0109,31,n,2.765000,2.850554,0.085554,2.850554
pavoque,pavoque::m0109,m0109,32,t,2.850554,2.911232,0.060678,2.911232
pavoque,pavoque::m0109,m0109,33,?,2.911232,2.940000,0.028768,2.940000
pavoque,pavoque::m0109,m0109,34,aI,2.940000,3.040919,0.100919,3.040919
pavoque,pavoque::m0109,m0109,35,n,3.040919,3.069781,0.028862,3.069781
pavoque,pavoque::m0109,m0109,36,@,3.069781,3.130000,0.060219,3.130000
pavoque,pavoque::m0109,m0109,37,s,3.130000,3.210000,0.080000,3.210000
pavoque,pavoque::m0109,m0109,38,g,3.210000,3.264613,0.054613,3.264613
pavoque,pavoque::m0109,m0109,39,@,3.264613,3.355327,0.090714,3.355327
pavoque,pavoque::m0109,m0109,40,v,3.355327,3.415000,0.059673,3.415000
pavoque,pavoque::m0109,m0109,41,E,3.415000,3.515000,0.100000,3.515000
pavoque,pavoque::m0109,m0109,42,s,3.515000,3.615000,0.100000,3.615000
pavoque,pavoque::m0109,m0109,43,6,3.615000,3.758777,0.143777,3.758777
pavoque,pavoque::m0109,m0109,44,s,3.758777,3.985372,0.226595,3.985372
pavoque,pavoque::m0109,m0109,45,_,3.985372,5.035000,1.049628,5.035000
pavoque,pavoque::m0110,m0110,1,H#,0.000000,0.270000,0.270000,0.270000
pavoque,pavoque::m0110,m0110,2,?,0.270000,0.290000,0.020000,0.290000
pavoque,pavoque::m0110,m0110,3,e:,0.290000,0.343914,0.053914,0.343914
pavoque,pavoque::m0110,m0110,4,6,0.343914,0.395000,0.051086,0.395000
pavoque,pavoque::m0110,m0110,5,v,0.395000,0.436033,0.041033,0.436033
pavoque,pavoque::m0110,m0110,6,a:,0.436033,0.493148,0.057115,0.493148
pavoque,pavoque::m0110,m0110,7,6,0.493148,0.523854,0.030706,0.523854
pavoque,pavoque::m0110,m0110,8,?,0.523854,0.550000,0.026146,0.550000
pavoque,pavoque::m0110,m0110,9,aI,0.550000,0.620000,0.070000,0.620000
pavoque,pavoque::m0110,m0110,10,n,0.620000,0.670000,0.050000,0.670000
pavoque,pavoque::m0110,m0110,11,g,0.670000,0.707668,0.037668,0.707668
pavoque,pavoque::m0110,m0110,12,R,0.707668,0.836447,0.128779,0.836447
pavoque,pavoque::m0110,m0110,13,o:,0.836447,0.930000,0.093553,0.930000
pavoque,pavoque::m0110,m0110,14,s,0.930000,1.015000,0.085000,1.015000
pavoque,pavoque::m0110,m0110,15,6,1.015000,1.095000,0.080000,1.095000
pavoque,pavoque::m0110,m0110,16,b,1.095000,1.160849,0.065849,1.160849
pavoque,pavoque::m0110,m0110,17,@,1.160849,1.225000,0.064151,1.225000
pavoque,pavoque::m0110,m0110,18,v,1.225000,1.285000,0.060000,1.285000
pavoque,pavoque::m0110,m0110,19,U,1.285000,1.357231,0.072231,1.357231
pavoque,pavoque::m0110,m0110,20,n,1.357231,1.425000,0.067769,1.425000
pavoque,pavoque::m0110,m0110,21,d,1.425000,1.466990,0.041990,1.466990
pavoque,pavoque::m0110,m0110,22,6,1.466990,1.515063,0.048073,1.515063
pavoque,pavoque::m0110,m0110,23,R,1.515063,1.565421,0.050358,1.565421
pavoque,pavoque::m0110,m0110,24,6,1.565421,1.655000,0.089579,1.655000
pavoque,pavoque::m0110,m0110,25,f,1.655000,1.779753,0.124753,1.779753
pavoque,pavoque::m0110,m0110,26,O,1.779753,1.840000,0.060247,1.840000
pavoque,pavoque::m0110,m0110,27,n,1.840000,1.915000,0.075000,1.915000
pavoque,pavoque::m0110,m0110,28,Z,1.915000,1.993471,0.078471,1.993471
pavoque,pavoque::m0110,m0110,29,o~,1.993471,2.132408,0.138937,2.132408
pavoque,pavoque::m0110,m0110,30,p,2.132408,2.271356,0.138948,2.271356
pavoque,pavoque::m0110,m0110,31,O,2.271356,2.433189,0.161833,2.433189
pavoque,pavoque::m0110,m0110,32,l,2.433189,2.603918,0.170729,2.603918
pavoque,pavoque::m0110,m0110,33,_,2.603918,4.075000,1.471082,4.075000
pavoque,pavoque::m0111,m0111,1,H#,0.000000,0.559889,0.559889,0.559889
pavoque,pavoque::m0111,m0111,2,d,0.559889,0.602957,0.043068,0.602957
pavoque,pavoque::m0111,m0111,3,i:,0.602957,0.730000,0.127043,0.730000
pavoque,pavoque::m0111,m0111,4,z,0.730000,0.815000,0.085000,0.815000
pavoque,pavoque::m0111,m0111,5,@,0.815000,0.910000,0.095000,0.910000
pavoque,pavoque::m0111,m0111,6,R,0.910000,0.980000,0.070000,0.980000
pavoque,pavoque::m0111,m0111,7,e:,0.980000,1.115000,0.135000,1.115000
pavoque,pavoque::m0111,m0111,8,a,1.115000,1.205000,0.090000,1.205000
pavoque,pavoque::m0111,m0111,9,k,1.205000,1.262687,0.057687,1.262687
pavoque,pavoque::m0111,m0111,10,ts,1.262687,1.400000,0.137313,1.400000
pavoque,pavoque::m0111,m0111,11,j,1.400000,1.460000,0.060000,1.460000
pavoque,pavoque::m0111,m0111,12,o:,1.460000,1.580000,0.120000,1.580000
pavoque,pavoque::m0111,m0111,13,n,1.580000,1.620000,0.040000,1.620000
pavoque,pavoque::m0111,m0111,14,@,1.620000,1.675000,0.055000,1.675000
pavoque,pavoque::m0111,m0111,15,n,1.675000,1.782439,0.107439,1.782439
pavoque,pavoque::m0111,m0111,16,m,1.782439,1.840000,0.057561,1.840000
pavoque,pavoque::m0111,m0111,17,Y,1.840000,1.915000,0.075000,1.915000
pavoque,pavoque::m0111,m0111,18,s,1.915000,2.035000,0.120000,2.035000
pavoque,pavoque::m0111,m0111,19,@,2.035000,2.045935,0.010935,2.045935
pavoque,pavoque::m0111,m0111,20,n,2.045935,2.120000,0.074065,2.120000
pavoque,pavoque::m0111,m0111,21,?,2.120000,2.135000,0.015000,2.135000
pavoque,pavoque::m0111,m0111,22,I,2.135000,2.220000,0.085000,2.220000
pavoque,pavoque::m0111,m0111,23,n,2.220000,2.277493,0.057493,2.277493
pavoque,pavoque::m0111,m0111,24,z,2.277493,2.360000,0.082507,2.360000
pavoque,pavoque::m0111,m0111,25,aU,2.360000,2.562486,0.202486,2.562486
pavoque,pavoque::m0111,m0111,26,R,2.562486,2.653389,0.090903,2.653389
pavoque,pavoque::m0111,m0111,27,@,2.653389,2.663831,0.010442,2.663831
pavoque,pavoque::m0111,m0111,28,m,2.663831,2.715000,0.051169,2.715000
pavoque,pavoque::m0111,m0111,29,m,2.715000,2.765000,0.050000,2.765000
pavoque,pavoque::m0111,m0111,30,I,2.765000,2.884333,0.119333,2.884333
pavoque,pavoque::m0111,m0111,31,l,2.884333,2.934084,0.049751,2.934084
pavoque,pavoque::m0111,m0111,32,j,2.934084,2.980000,0.045916,2.980000
pavoque,pavoque::m0111,m0111,33,2:,2.980000,3.085000,0.105000,3.085000
pavoque,pavoque::m0111,m0111,34,S,3.085000,3.184682,0.099682,3.184682
pavoque,pavoque::m0111,m0111,35,t,3.184682,3.231107,0.046425,3.231107
pavoque,pavoque::m0111,m0111,36,a,3.231107,3.327793,0.096686,3.327793
pavoque,pavoque::m0111,m0111,37,t,3.327793,3.424915,0.097122,3.424915
pavoque,pavoque::m0111,m0111,38,f,3.424915,3.495000,0.070085,3.495000
pavoque,pavoque::m0111,m0111,39,I,3.495000,3.565000,0.070000,3.565000
pavoque,pavoque::m0111,m0111,40,n,3.565000,3.661923,0.096923,3.661923
pavoque,pavoque::m0111,m0111,41,d,3.661923,3.741076,0.079153,3.741076
pavoque,pavoque::m0111,m0111,42,@,3.741076,3.747913,0.006837,3.747913
pavoque,pavoque::m0111,m0111,43,n,3.747913,3.854620,0.106707,3.854620
pavoque,pavoque::m0111,m0111,44,_,3.854620,4.675000,0.820380,4.675000
