source_id,utterance_id,source_utterance_id,segment_index,label_original,interval_start_s,interval_end_s,interval_duration_s,endpoint_original_s,source_file,source_blob_sha
pavoque,pavoque::m0087,m0087,21,i:,2.300000,2.370605,0.070605,2.370605,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0087,m0087,22,6,2.370605,2.470000,0.099395,2.470000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0087,m0087,23,t,2.470000,2.578150,0.108150,2.578150,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0087,m0087,24,@,2.578150,2.590000,0.011850,2.590000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0087,m0087,25,n,2.590000,2.746463,0.156463,2.746463,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0087,m0087,26,_,2.746463,3.655000,0.908537,3.655000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,1,H#,0.000000,0.312793,0.312793,0.312793,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,2,d,0.312793,0.362181,0.049388,0.362181,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,3,i:,0.362181,0.493176,0.130995,0.493176,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,4,l,0.493176,0.590000,0.096824,0.590000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,5,OY,0.590000,0.765252,0.175252,0.765252,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,6,t,0.765252,0.838230,0.072978,0.838230,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,7,@,0.838230,0.915000,0.076770,0.915000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,8,z,0.915000,0.980000,0.065000,0.980000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,9,I,0.980000,1.050000,0.070000,1.050000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,10,n,1.050000,1.110000,0.060000,1.110000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,11,t,1.110000,1.161998,0.051998,1.161998,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,12,j,1.161998,1.205000,0.043002,1.205000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,13,a:,1.205000,1.280000,0.075000,1.280000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,14,g,1.280000,1.343088,0.063088,1.343088,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,15,a,1.343088,1.440000,0.096912,1.440000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,16,n,1.440000,1.510000,0.070000,1.510000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,17,ts,1.510000,1.611980,0.101980,1.611980,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,18,R,1.611980,1.695000,0.083020,1.695000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,19,u:,1.695000,1.852941,0.157941,1.852941,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,20,I,1.852941,1.995000,0.142059,1.995000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,21,C,1.995000,2.285314,0.290314,2.285314,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0088,m0088,22,_,2.285314,3.235000,0.949686,3.235000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,1,H#,0.000000,0.456966,0.456966,0.456966,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,2,v,0.456966,0.536412,0.079446,0.536412,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,3,i:,0.536412,0.760000,0.223588,0.760000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,4,S,0.760000,0.901648,0.141648,0.901648,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,5,t,0.901648,0.946610,0.044962,0.946610,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,6,9,0.946610,1.030000,0.083390,1.030000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,7,p,1.030000,1.093403,0.063403,1.093403,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,8,s,1.093403,1.180000,0.086597,1.180000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,9,@,1.180000,1.222261,0.042261,1.222261,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,10,l,1.222261,1.255428,0.033167,1.255428,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,11,t,1.255428,1.317022,0.061594,1.317022,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,12,m,1.317022,1.340000,0.022978,1.340000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,13,a,1.340000,1.430000,0.090000,1.430000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,14,n,1.430000,1.488211,0.058211,1.488211,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,15,z,1.488211,1.555000,0.066789,1.555000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,16,o:,1.555000,1.660000,0.105000,1.660000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,17,?,1.660000,1.675000,0.015000,1.675000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,18,aI,1.675000,1.790000,0.115000,1.790000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,19,n,1.790000,1.825000,0.035000,1.825000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,20,g,1.825000,1.858922,0.033922,1.858922,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,21,@,1.858922,1.965000,0.106078,1.965000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,22,R,1.965000,2.025000,0.060000,2.025000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,23,E:,2.025000,2.195000,0.170000,2.195000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,24,t,2.195000,2.251285,0.056285,2.251285,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,25,?,2.251285,2.285000,0.033715,2.285000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,26,aI,2.285000,2.535000,0.250000,2.535000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,27,n,2.535000,2.667478,0.132478,2.667478,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0089,m0089,28,_,2.667478,3.535000,0.867522,3.535000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,1,H#,0.000000,0.419392,0.419392,0.419392,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,2,d,0.419392,0.459586,0.040194,0.459586,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,3,i:,0.459586,0.547113,0.087527,0.547113,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,4,p,0.547113,0.633817,0.086704,0.633817,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,5,l,0.633817,0.665000,0.031183,0.665000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,6,e:,0.665000,0.763871,0.098871,0.763871,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,7,b,0.763871,0.813536,0.049665,0.813536,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,8,e:,0.813536,0.925978,0.112442,0.925978,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,9,j,0.925978,0.959137,0.033159,0.959137,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,10,6,0.959137,1.040000,0.080863,1.040000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,11,g,1.040000,1.097518,0.057518,1.097518,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,12,@,1.097518,1.140000,0.042482,1.140000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,13,v,1.140000,1.200000,0.060000,1.200000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,14,a,1.200000,1.271071,0.071071,1.271071,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,15,n,1.271071,1.301159,0.030088,1.301159,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,16,@,1.301159,1.355000,0.053841,1.355000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,17,n,1.355000,1.396950,0.041950,1.396950,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,18,f,1.396950,1.535000,0.138050,1.535000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,19,O,1.535000,1.635000,0.100000,1.635000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,20,l,1.635000,1.665000,0.030000,1.665000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,21,k,1.665000,1.762889,0.097889,1.762889,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,22,l,1.762889,1.795000,0.032111,1.795000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,23,I,1.795000,1.830000,0.035000,1.830000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,24,C,1.830000,1.900000,0.070000,1.900000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,25,?,1.900000,1.921957,0.021957,1.921957,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,26,a,1.921957,2.000000,0.078043,2.000000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,27,n,2.000000,2.068100,0.068100,2.068100,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,28,m,2.068100,2.125000,0.056900,2.125000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,29,a,2.125000,2.240000,0.115000,2.240000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,30,x,2.240000,2.365297,0.125297,2.365297,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,31,t,2.365297,2.536615,0.171318,2.536615,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0090,m0090,32,_,2.536615,3.895000,1.358385,3.895000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
